ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,mh_snomed,mhsds_flag,attends,left_b4_completion
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,3,1,0,21,1
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,4,0,1,6182,265
E54000041,NHS Dorset Integrated Care Board,2020/21,1,1,0,84,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,5,0,0,3,0
E54000029,NHS North East London Integrated Care Board,2022/23,3,0,0,67301,5025
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,1,1,0,28,0
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,3,1,1,116,2
E54000037,NHS Devon Integrated Care Board,2021/22,3,0,0,19221,432
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,3,1,0,3,0
E54000027,NHS North West London Integrated Care Board,2020/21,4,1,0,2,0
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,1,0,1,23174,1978
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,4,0,1,28,2
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,1,1,1,1552,31
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,5,0,1,43,0
E54000034,NHS Frimley Integrated Care Board,2021/22,1,1,1,885,11
E54000027,NHS North West London Integrated Care Board,2023/24,5,0,1,705,22
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,0,0,30756,277
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,3,1,1,4,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,4,0,0,335,28
E54000028,NHS North Central London Integrated Care Board,2023/24,3,1,0,151,1
E54000034,NHS Frimley Integrated Care Board,2023/24,4,0,1,253,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,3,0,0,58496,2822
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,0,1,15265,204
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,1,1,1,2943,106
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,5,1,1,1,0
E54000062,NHS Black Country Integrated Care Board,2023/24,1,1,0,167,6
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,4,0,1,27,3
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,4,0,0,74,3
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,5,0,1,3,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,4,0,0,17,0
E54000041,NHS Dorset Integrated Care Board,2020/21,1,0,0,25076,349
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,0,1,10216,398
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,3,0,1,2296,27
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,4,0,1,8,0
E54000064,NHS Sussex Integrated Care Board,2021/22,1,0,0,86401,3676
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,1,0,1,39931,3898
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,4,0,1,85,1
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,3,0,0,24778,484
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,1,1,1,1018,14
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,5,0,0,231,0
E54000062,NHS Black Country Integrated Care Board,2021/22,5,0,0,2,0
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,5,0,1,2280,14
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,3,0,1,11512,794
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,1,1,0,500,11
E54000041,NHS Dorset Integrated Care Board,2019/20,1,0,1,16020,1143
E54000038,NHS Somerset Integrated Care Board,2021/22,3,0,0,21529,446
E54000031,NHS South West London Integrated Care Board,2019/20,1,1,0,218,3
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,4,1,0,1,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,1,1,1,1494,253
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,5,0,0,149,1
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,1,0,0,196974,9914
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,0,1,40965,2884
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,0,1,6261,129
E54000028,NHS North Central London Integrated Care Board,2019/20,4,0,0,159,7
E54000038,NHS Somerset Integrated Care Board,2021/22,4,0,1,12,0
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,1,0,199,5
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,5,0,1,1067,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,4,1,1,1,0
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,1,1,1235,64
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,3,1,1,13,2
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,1,1,0,318,4
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,3,0,1,8015,207
E54000028,NHS North Central London Integrated Care Board,2021/22,1,1,1,1264,12
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,4,1,1,36,0
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,1,0,1,19130,619
E54000030,NHS South East London Integrated Care Board,2022/23,3,1,0,106,1
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,5,0,1,449,27
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,4,0,0,22392,932
E54000027,NHS North West London Integrated Care Board,2021/22,5,0,1,473,5
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,3,1,0,44,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,4,0,1,6,0
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,3,1,0,9,1
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,3,1,1,14,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,1,0,152,2
E54000031,NHS South West London Integrated Care Board,2022/23,5,1,0,1,0
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,4,1,0,1,0
E54000027,NHS North West London Integrated Care Board,2022/23,1,1,1,1939,48
E54000034,NHS Frimley Integrated Care Board,2019/20,1,1,0,136,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,0,0,22707,237
E54000027,NHS North West London Integrated Care Board,2022/23,5,0,1,505,6
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,0,1,11573,1091
E54000027,NHS North West London Integrated Care Board,2023/24,4,0,1,2710,62
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,1,0,0,53053,1301
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,1,1,816,9
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,1,1,0,79,2
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,4,0,0,53,6
E54000029,NHS North East London Integrated Care Board,2021/22,5,1,0,2,0
E54000029,NHS North East London Integrated Care Board,2019/20,5,0,0,1,0
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,1,0,1,49769,2150
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,1,0,1,14296,724
E54000031,NHS South West London Integrated Care Board,2019/20,1,0,1,33587,930
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,3,0,1,592,10
E54000037,NHS Devon Integrated Care Board,2019/20,1,1,0,119,3
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,3,1,0,16,0
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,5,1,1,1,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,5,0,0,1719,17
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,0,0,25098,2133
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,1,1,1,2511,52
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,1,0,0,30451,907
E54000029,NHS North East London Integrated Care Board,2021/22,3,1,0,153,3
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,1,0,1,25834,2390
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,4,1,0,21,0
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,5,0,0,29,1
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,3,1,0,9,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,3,1,1,1,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,3,1,1,51,0
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,3,0,1,30192,559
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,1,0,1,88891,8738
E54000063,NHS Surrey Heartlands Integrated Care Board,2020/21,5,0,1,19,0
E54000029,NHS North East London Integrated Care Board,2020/21,1,1,1,1575,48
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,4,0,1,112,7
E54000034,NHS Frimley Integrated Care Board,2020/21,4,0,1,139,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,3,1,1,209,2
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,3,1,1,66,2
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,5,0,1,10,1
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,3,0,0,15488,263
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2023/24,5,0,0,13,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,1,1,0,158,2
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,1,1,0,130,2
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,1,1,64,0
E54000027,NHS North West London Integrated Care Board,2019/20,3,1,0,94,1
E54000043,NHS Gloucestershire Integrated Care Board,2022/23,3,0,0,15913,304
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,0,0,32365,408
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,1,0,0,84230,3703
E54000028,NHS North Central London Integrated Care Board,2019/20,3,1,1,102,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,3,1,0,23,1
E54000027,NHS North West London Integrated Care Board,2019/20,1,1,1,1324,42
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,3,0,1,50528,1977
E54000028,NHS North Central London Integrated Care Board,2020/21,3,0,1,6392,24
E54000028,NHS North Central London Integrated Care Board,2022/23,3,0,1,8341,836
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,4,0,1,1094,40
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,1,0,1,16159,895
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,4,0,0,138,10
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,1,0,195,2
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,5,0,0,6,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,1,1,1204,25
E54000034,NHS Frimley Integrated Care Board,2022/23,4,0,0,778,10
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,0,1,60767,5857
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,5,0,0,9887,96
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,4,1,0,1,0
E54000030,NHS South East London Integrated Care Board,2023/24,4,1,1,1,0
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,1,1,0,128,6
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,1,0,0,45601,908
E54000029,NHS North East London Integrated Care Board,2021/22,1,1,1,1809,41
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,3,0,1,15759,438
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,4,0,0,255,11
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,4,0,1,133,6
E54000030,NHS South East London Integrated Care Board,2022/23,1,0,1,33863,2232
E54000055,NHS Birmingham and Solihull Integrated Care Board,2020/21,3,1,1,2,0
E54000064,NHS Sussex Integrated Care Board,2021/22,5,0,0,10,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,0,1,3510,49
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,5,0,1,100,4
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,5,1,1,1,0
E54000041,NHS Dorset Integrated Care Board,2019/20,4,0,0,113,3
E54000037,NHS Devon Integrated Care Board,2020/21,1,0,1,15824,925
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,1,0,0,73080,2750
E54000027,NHS North West London Integrated Care Board,2023/24,3,1,0,147,7
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,1,1,1,1663,59
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,5,0,1,241,3
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,3,0,1,25353,661
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,5,1,0,13,0
E54000029,NHS North East London Integrated Care Board,2023/24,4,0,1,93,6
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,3,1,1,3,0
E54000030,NHS South East London Integrated Care Board,2022/23,5,1,1,1,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,4,1,1,1,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,4,0,0,128,4
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,3,1,1,4,0
E54000057,NHS Greater Manchester Integrated Care Board,2022/23,3,0,1,15939,485
E54000038,NHS Somerset Integrated Care Board,2019/20,1,1,0,41,2
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,3,1,1,178,1
E54000054,NHS West Yorkshire Integrated Care Board,2023/24,3,1,1,99,2
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,1,1,0,439,4
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,3,1,1,26,0
E54000027,NHS North West London Integrated Care Board,2020/21,5,1,0,2,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,1,1,25,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,5,0,0,4,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,1,1,1,623,18
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,1,0,0,75413,4867
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,1,0,1,48325,4918
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,1,1,802,8
E54000037,NHS Devon Integrated Care Board,2023/24,3,1,1,53,1
E54000031,NHS South West London Integrated Care Board,2022/23,3,1,0,23,0
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,1,1,0,291,5
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,3,1,0,42,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,5,0,0,1,0
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,1,1,49,0
E54000030,NHS South East London Integrated Care Board,2020/21,5,0,0,10,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,4,0,0,26972,1739
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,1,1,1,2432,84
E54000028,NHS North Central London Integrated Care Board,2019/20,5,0,0,1,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,4,0,0,90,3
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,4,0,1,41,2
E54000031,NHS South West London Integrated Care Board,2022/23,4,1,1,13,1
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,1,0,1,58029,6236
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,1,1,0,194,12
E54000030,NHS South East London Integrated Care Board,2022/23,5,0,0,112,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,3,1,1,305,8
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,3,1,0,3,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,3,1,1,76,2
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,1,0,1,43754,3075
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,3,1,1,72,2
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,3,0,0,13221,172
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,1,1,1,1900,32
E54000064,NHS Sussex Integrated Care Board,2021/22,3,1,1,754,39
E54000027,NHS North West London Integrated Care Board,2019/20,1,0,1,33380,1641
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,3,0,1,314,15
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,5,0,1,8,0
E54000028,NHS North Central London Integrated Care Board,2023/24,4,0,1,3356,142
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,3,1,0,6,0
E54000027,NHS North West London Integrated Care Board,2020/21,3,0,0,19919,285
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,4,0,0,307,13
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,4,1,1,1,0
E54000030,NHS South East London Integrated Care Board,2022/23,3,0,1,10077,961
E54000064,NHS Sussex Integrated Care Board,2020/21,3,0,1,9951,181
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,1,0,217,3
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,3,1,0,67,1
E54000057,NHS Greater Manchester Integrated Care Board,2021/22,1,1,1,4538,349
E54000037,NHS Devon Integrated Care Board,2020/21,1,1,1,867,123
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2020/21,1,1,0,233,5
E54000064,NHS Sussex Integrated Care Board,2020/21,3,0,0,26599,267
E54000058,NHS Derby and Derbyshire Integrated Care Board,2019/20,1,1,1,1194,33
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,3,0,0,24114,917
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,1,0,0,69097,4935
E54000031,NHS South West London Integrated Care Board,2019/20,4,0,0,8820,378
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,1,1,1,1912,134
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,3,1,0,28,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,5,0,1,25,0
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,5,1,1,1,0
