ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,toa,mh_snomed,attends
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,5,10,0,7
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,5,10,0,10
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,3,12,1,41
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,1,13,1,183
E54000029,NHS North East London Integrated Care Board,2022/23,3,20,1,30
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,3,4,0,128
E54000029,NHS North East London Integrated Care Board,2019/20,1,1,1,208
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,4,15,0,36
E54000031,NHS South West London Integrated Care Board,2019/20,4,20,0,6
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,3,20,1,10
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,1,13,0,18271
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,5,18,0,307
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,1,0,0,11118
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,3,17,0,22607
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,1,0,12
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,5,16,0,1961
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,22,1,181
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,5,10,0,1202
E54000028,NHS North Central London Integrated Care Board,2021/22,1,20,0,21792
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,1,3,0,7750
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,22,1,163
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,1,19,1,303
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,3,21,1,28
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,18,0,12363
E54000034,NHS Frimley Integrated Care Board,2020/21,1,9,0,8221
E54000041,NHS Dorset Integrated Care Board,2020/21,1,11,0,10608
E54000064,NHS Sussex Integrated Care Board,2021/22,5,15,0,5
E54000062,NHS Black Country Integrated Care Board,2023/24,1,5,1,118
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,1,8,1,52
E54000031,NHS South West London Integrated Care Board,2022/23,4,18,1,4
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,4,13,0,1516
E54000028,NHS North Central London Integrated Care Board,2022/23,1,8,1,98
E54000031,NHS South West London Integrated Care Board,2021/22,5,16,0,122
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,3,11,1,12
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,5,6,1,3
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,21,0,1111
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,3,17,0,1076
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,9,0,256
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,5,7,1,1
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,5,17,0,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,3,20,1,16
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,4,14,0,18
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,3,16,1,17
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,3,2,0,72
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,3,17,1,5
E54000028,NHS North Central London Integrated Care Board,2022/23,4,16,1,7
E54000031,NHS South West London Integrated Care Board,2021/22,3,7,1,2
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2020/21,4,17,0,2
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,5,20,0,19
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,9,1,2
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,4,9,0,4
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,5,18,1,1
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,5,12,0,3
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,5,20,0,2
E54000041,NHS Dorset Integrated Care Board,2021/22,3,1,1,1
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,3,16,1,3
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,3,14,1,2
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,1,23,1,402
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,16,1,4
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,1,11,1,435
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,3,10,0,18293
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,1,19,1,328
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,4,11,0,485
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,1,2,0,3724
E54000041,NHS Dorset Integrated Care Board,2023/24,1,6,1,71
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,1,22,1,481
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,3,21,0,4127
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,1,17,1,408
E54000062,NHS Black Country Integrated Care Board,2020/21,1,10,0,18203
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,1,9,0,15996
E54000028,NHS North Central London Integrated Care Board,2019/20,1,5,1,80
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,4,18,0,13
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,1,4,0,7787
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,1,6,1,64
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,1,8,0,7918
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,4,14,0,17
E54000031,NHS South West London Integrated Care Board,2021/22,5,9,0,357
E54000031,NHS South West London Integrated Care Board,2020/21,3,19,0,3541
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,4,9,0,46
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,1,8,1,126
E54000041,NHS Dorset Integrated Care Board,2023/24,1,4,0,2723
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,1,10,1,357
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,1,17,0,30174
E54000064,NHS Sussex Integrated Care Board,2023/24,1,14,1,396
E54000050,NHS North East and North Cumbria Integrated Care Board,2020/21,4,8,0,2289
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,16,1,208
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,16,0,2537
E54000041,NHS Dorset Integrated Care Board,2021/22,1,10,1,108
E54000038,NHS Somerset Integrated Care Board,2019/20,1,23,1,57
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,1,19,1,62
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,23,0,7325
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,4,18,0,6
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,4,19,0,13
E54000038,NHS Somerset Integrated Care Board,2023/24,1,22,1,30
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,6,1,258
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,5,21,1,12
E54000030,NHS South East London Integrated Care Board,2019/20,1,9,0,26742
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,1,5,1,61
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,1,10,0,56242
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,1,22,0,20040
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,1,17,1,148
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,4,15,0,19
E54000028,NHS North Central London Integrated Care Board,2019/20,3,5,0,559
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,1,11,0,55256
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,1,19,0,25109
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,3,9,1,25
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,4,0,3115
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,3,11,0,5611
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,3,11,0,7814
E54000041,NHS Dorset Integrated Care Board,2022/23,1,15,1,147
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,1,1,1,401
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,1,10,0,4220
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,0,1,7
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,6,0,142
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,9,0,6782
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,1,2,1,391
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,1,12,1,5
E54000027,NHS North West London Integrated Care Board,2023/24,1,10,0,30796
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,3,18,1,62
E54000031,NHS South West London Integrated Care Board,2022/23,4,8,0,4245
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,4,21,0,808
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,1,12,1,743
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,1,18,0,25513
E54000027,NHS North West London Integrated Care Board,2022/23,1,17,1,542
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,3,9,1,26
E54000029,NHS North East London Integrated Care Board,2021/22,1,23,0,19266
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,15,1,69
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,1,22,0,30141
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,1,15,1,135
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,4,22,0,4
E54000030,NHS South East London Integrated Care Board,2022/23,3,0,0,2112
E54000034,NHS Frimley Integrated Care Board,2020/21,1,19,1,144
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,1,9,1,520
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,1,17,1,138
E54000034,NHS Frimley Integrated Care Board,2022/23,1,4,1,28
E54000031,NHS South West London Integrated Care Board,2020/21,5,20,0,18
E54000041,NHS Dorset Integrated Care Board,2019/20,4,18,0,13
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,5,0,202
E54000064,NHS Sussex Integrated Care Board,2023/24,5,23,0,2
E54000022,NHS Norfolk and Waveney Integrated Care Board,2021/22,1,4,1,118
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,1,2,0,3355
E54000041,NHS Dorset Integrated Care Board,2021/22,1,23,0,5830
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,1,4,0,6691
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,3,1,90
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,3,18,0,16907
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,3,5,0,45
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,1,4,0,2699
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,4,15,0,9
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,4,14,1,4
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,4,8,0,35
E54000038,NHS Somerset Integrated Care Board,2023/24,3,15,1,23
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,3,23,1,2
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,4,18,0,6
E54000041,NHS Dorset Integrated Care Board,2019/20,3,12,1,12
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,5,20,1,1
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,3,18,1,3
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,4,1,5
E54000062,NHS Black Country Integrated Care Board,2022/23,5,19,0,4
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,3,7,1,4
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,5,13,0,3
E54000028,NHS North Central London Integrated Care Board,2023/24,5,2,0,4
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,5,1,0,1
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,3,20,1,3
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,3,21,1,1
E54000031,NHS South West London Integrated Care Board,2023/24,5,14,1,4
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,3,7,1,6
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,3,18,1,7
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,5,3,0,3
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,3,21,1,1
E54000043,NHS Gloucestershire Integrated Care Board,2021/22,3,14,1,6
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,5,0,0,1
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,1,0,0,7104
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,2,0,3559
E54000013,NHS Lincolnshire Integrated Care Board,2020/21,3,14,1,47
E54000038,NHS Somerset Integrated Care Board,2023/24,1,2,0,2270
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,1,19,1,100
E54000030,NHS South East London Integrated Care Board,2019/20,3,22,0,4626
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,5,0,1,4
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,4,14,0,81
E54000031,NHS South West London Integrated Care Board,2023/24,1,19,0,26038
E54000032,NHS Kent and Medway Integrated Care Board,2021/22,3,20,1,29
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,1,15,1,128
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,4,17,0,24
E54000028,NHS North Central London Integrated Care Board,2019/20,4,7,0,9
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,1,21,1,321
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,5,13,0,19
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,1,14,0,13208
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,3,12,0,21965
E54000041,NHS Dorset Integrated Care Board,2023/24,3,23,0,14
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,1,11,0,52242
E54000029,NHS North East London Integrated Care Board,2023/24,1,19,1,298
E54000030,NHS South East London Integrated Care Board,2021/22,1,16,1,473
E54000031,NHS South West London Integrated Care Board,2020/21,1,21,0,15039
E54000013,NHS Lincolnshire Integrated Care Board,2021/22,3,1,0,733
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,3,20,1,28
E54000028,NHS North Central London Integrated Care Board,2022/23,1,6,0,5207
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,4,8,0,476
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,3,1,68
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,1,18,0,28213
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,4,13,1,9
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,3,2,0,152
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,4,9,0,2551
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,1,1,274
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,1,18,1,104
E54000028,NHS North Central London Integrated Care Board,2023/24,1,16,1,278
E54000028,NHS North Central London Integrated Care Board,2021/22,1,3,0,5204
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,3,14,0,5220
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,3,11,0,9511
E54000038,NHS Somerset Integrated Care Board,2023/24,3,16,1,20
E54000031,NHS South West London Integrated Care Board,2022/23,1,3,1,95
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,22,0,2186
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,3,1,0,28
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,1,20,1,376
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,10,0,10011
E54000064,NHS Sussex Integrated Care Board,2023/24,3,3,1,42
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,1,9,1,143
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,3,4,1,1
E54000037,NHS Devon Integrated Care Board,2020/21,1,10,1,110
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,1,13,0,20787
E54000038,NHS Somerset Integrated Care Board,2019/20,1,13,1,61
E54000029,NHS North East London Integrated Care Board,2020/21,4,8,0,17
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,0,0,1952
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,4,13,0,9
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,12,1,78
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,4,18,0,12
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,5,8,0,5
E54000055,NHS Birmingham and Solihull Integrated Care Board,2022/23,4,13,0,32
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2023/24,5,17,0,354
E54000027,NHS North West London Integrated Care Board,2022/23,3,4,0,1771
